,mz.org.selv,selv-v3-fulfillment-extension,1.0.1,2021-04-02 08:07      3674,,https://repo1.maven.org/maven2/mz/org/selv/selv-v3-fulfillment-extension/1.0.1/selv-v3-fulfillment-extension-1.0.1.jar
,network.idu.acapy,aries-client-python,0.7.20,2022-01-12 15:43   1461736,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.20/aries-client-python-0.7.20.jar
,network.idu.acapy,aries-client-python,0.7.2,2021-08-20 08:13   1388007,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.2/aries-client-python-0.7.2.jar
,network.idu.acapy,aries-client-python,0.7.19,2022-01-11 17:55   1461694,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.19/aries-client-python-0.7.19.jar
,network.idu.acapy,aries-client-python,0.7.18,2022-01-11 11:13   1461676,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.18/aries-client-python-0.7.18.jar
,network.idu.acapy,aries-client-python,0.7.17,2021-12-13 15:05   1519629,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.17/aries-client-python-0.7.17.jar
,network.idu.acapy,aries-client-python,0.7.16,2021-12-08 15:59   1516733,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.16/aries-client-python-0.7.16.jar
,network.idu.acapy,aries-client-python,0.7.15,2021-12-02 15:15   1506709,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.15/aries-client-python-0.7.15.jar
,network.idu.acapy,aries-client-python,0.7.14,2021-11-17 08:45   1488836,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.14/aries-client-python-0.7.14.jar
,network.idu.acapy,aries-client-python,0.7.13,2021-11-04 10:02   1482784,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.13/aries-client-python-0.7.13.jar
,network.idu.acapy,aries-client-python,0.7.12,2021-10-20 12:29   1451475,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.12/aries-client-python-0.7.12.jar
,network.idu.acapy,aries-client-python,0.7.11,2021-10-13 15:26   1443539,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.11/aries-client-python-0.7.11.jar
,network.idu.acapy,aries-client-python,0.7.10,2021-10-06 13:54   1441952,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.10/aries-client-python-0.7.10.jar
,network.idu.acapy,aries-client-python,0.7.1,2021-08-17 10:01   1387574,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.1/aries-client-python-0.7.1.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.7,2021-07-15 09:16   1361368,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.7/aries-client-python-0.7.0-pre.3.7.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.6,2021-07-14 15:07   1361259,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.6/aries-client-python-0.7.0-pre.3.6.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.5,2021-07-12 07:57   1361206,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.5/aries-client-python-0.7.0-pre.3.5.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.4,2021-07-08 15:23   1360972,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.4/aries-client-python-0.7.0-pre.3.4.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.3,2021-07-07 07:42   1360949,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.3/aries-client-python-0.7.0-pre.3.3.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.2,2021-07-02 12:25   1346089,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.2/aries-client-python-0.7.0-pre.3.2.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3.1,2021-06-29 10:54   1341098,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3.1/aries-client-python-0.7.0-pre.3.1.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.3,2021-06-25 13:58   1341039,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.3/aries-client-python-0.7.0-pre.3.jar
,network.idu.acapy,aries-client-python,0.7.0-pre.2,2021-06-08 16:04   1275817,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0-pre.2/aries-client-python-0.7.0-pre.2.jar
,network.idu.acapy,aries-client-python,0.7.0,2021-07-19 13:27   1361730,,https://repo1.maven.org/maven2/network/idu/acapy/aries-client-python/0.7.0/aries-client-python-0.7.0.jar
,network.finschia,finschia-proto,2.0.0-rc6,2023-09-06 09:10  21502024,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/2.0.0-rc6/finschia-proto-2.0.0-rc6.jar
,network.finschia,finschia-proto,2.0.0-rc5,2023-08-28 05:03  21473813,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/2.0.0-rc5/finschia-proto-2.0.0-rc5.jar
,network.finschia,finschia-proto,2.0.0-rc3,2023-08-08 06:08  21190667,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/2.0.0-rc3/finschia-proto-2.0.0-rc3.jar
,network.finschia,finschia-proto,2.0.0-rc1,2023-05-25 04:06  20233470,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/2.0.0-rc1/finschia-proto-2.0.0-rc1.jar
,network.finschia,finschia-proto,2.0.0,2023-10-20 08:34  21502024,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/2.0.0/finschia-proto-2.0.0.jar
,network.finschia,finschia-proto,1.0.1-rc1,2023-05-08 01:32  20249112,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/1.0.1-rc1/finschia-proto-1.0.1-rc1.jar
,network.finschia,finschia-proto,1.0.1-rc0,2023-05-04 02:58       261,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/1.0.1-rc0/finschia-proto-1.0.1-rc0.jar
,network.finschia,finschia-proto,1.0.1,2023-05-08 03:06  20249112,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/1.0.1/finschia-proto-1.0.1.jar
,network.finschia,finschia-proto,1.0.0,2023-05-03 10:19       261,,https://repo1.maven.org/maven2/network/finschia/finschia-proto/1.0.0/finschia-proto-1.0.0.jar
,network.finschia,finschia-kt-crypto,0.2.2,2023-05-03 04:40     61720,,https://repo1.maven.org/maven2/network/finschia/finschia-kt-crypto/0.2.2/finschia-kt-crypto-0.2.2.jar
,network.finschia,finschia-kt-crypto,0.2.1,2023-04-27 09:42     61720,,https://repo1.maven.org/maven2/network/finschia/finschia-kt-crypto/0.2.1/finschia-kt-crypto-0.2.1.jar
,network.casper,casper-java-sdk,2.4.1,2023-07-18 10:51    429915,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.4.1/casper-java-sdk-2.4.1.jar
,network.casper,casper-java-sdk,2.4.0,2023-07-17 14:00    429663,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.4.0/casper-java-sdk-2.4.0.jar
,network.casper,casper-java-sdk,2.3.3,2023-06-22 15:11    433216,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.3.3/casper-java-sdk-2.3.3.jar
,network.casper,casper-java-sdk,2.3.0,2023-07-17 11:01    429663,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.3.0/casper-java-sdk-2.3.0.jar
,network.casper,casper-java-sdk,2.2.0,2023-03-22 09:47    420480,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.2.0/casper-java-sdk-2.2.0.jar
,network.casper,casper-java-sdk,2.1.0,2023-02-15 12:39    414571,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.1.0/casper-java-sdk-2.1.0.jar
,network.casper,casper-java-sdk,2.0.0,2022-11-23 10:30    415135,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/2.0.0/casper-java-sdk-2.0.0.jar
,network.casper,casper-java-sdk,0.3.9,2022-07-14 16:09    168887,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.9/casper-java-sdk-0.3.9.jar
,network.casper,casper-java-sdk,0.3.9,2022-07-14 16:09  19724344,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.9/casper-java-sdk-0.3.9-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.8,2022-07-13 13:18    168564,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.8/casper-java-sdk-0.3.8.jar
,network.casper,casper-java-sdk,0.3.8,2022-07-13 13:18  19724021,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.8/casper-java-sdk-0.3.8-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.7,2022-06-28 08:50    168568,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.7/casper-java-sdk-0.3.7.jar
,network.casper,casper-java-sdk,0.3.7,2022-06-28 08:50  19724025,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.7/casper-java-sdk-0.3.7-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.6,2022-06-22 12:40    168482,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.6/casper-java-sdk-0.3.6.jar
,network.casper,casper-java-sdk,0.3.6,2022-06-22 12:40  19723939,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.6/casper-java-sdk-0.3.6-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.5,2022-06-03 10:06    168139,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.5/casper-java-sdk-0.3.5.jar
,network.casper,casper-java-sdk,0.3.5,2022-06-03 10:06  19723596,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.5/casper-java-sdk-0.3.5-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.4,2022-04-06 14:22    168100,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.4/casper-java-sdk-0.3.4.jar
,network.casper,casper-java-sdk,0.3.4,2022-04-06 14:22  19723557,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.4/casper-java-sdk-0.3.4-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.3,2022-02-22 21:35    154825,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.3/casper-java-sdk-0.3.3.jar
,network.casper,casper-java-sdk,0.3.3,2022-02-22 21:35  19710282,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.3/casper-java-sdk-0.3.3-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.2,2022-02-04 10:06    154516,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.2/casper-java-sdk-0.3.2.jar
,network.casper,casper-java-sdk,0.3.2,2022-02-04 10:06  19709973,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.2/casper-java-sdk-0.3.2-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.14,2022-09-16 12:01    167233,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.14/casper-java-sdk-0.3.14.jar
,network.casper,casper-java-sdk,0.3.13,2022-09-15 11:53    167233,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.13/casper-java-sdk-0.3.13.jar
,network.casper,casper-java-sdk,0.3.12,2022-08-19 02:34    166382,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.12/casper-java-sdk-0.3.12.jar
,network.casper,casper-java-sdk,0.3.1,2022-02-01 15:52    153095,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.1/casper-java-sdk-0.3.1.jar
,network.casper,casper-java-sdk,0.3.1,2022-02-01 15:52  19708552,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.1/casper-java-sdk-0.3.1-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.3.0,2021-11-19 15:02    146785,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.0/casper-java-sdk-0.3.0.jar
,network.casper,casper-java-sdk,0.3.0,2021-11-19 15:02  19702242,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.3.0/casper-java-sdk-0.3.0-jar-with-dependencies.jar
,network.casper,casper-java-sdk,0.2.1,2021-09-28 12:42    128404,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.2.1/casper-java-sdk-0.2.1.jar
,network.casper,casper-java-sdk,0.2.0,2021-09-24 12:30    127548,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.2.0/casper-java-sdk-0.2.0.jar
,network.casper,casper-java-sdk,0.1.0,2021-09-18 11:23    119714,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.1.0/casper-java-sdk-0.1.0.jar
,network.casper,casper-java-sdk,0.0.5,2021-09-13 22:24    116747,,https://repo1.maven.org/maven2/network/casper/casper-java-sdk/0.0.5/casper-java-sdk-0.0.5.jar
,network.aika,gs-ui-swing,2.0.2,2022-03-11 16:53    451364,,https://repo1.maven.org/maven2/network/aika/gs-ui-swing/2.0.2/gs-ui-swing-2.0.2.jar
,network.aika,gs-ui-swing,2.0.1,2021-03-24 05:19    446885,,https://repo1.maven.org/maven2/network/aika/gs-ui-swing/2.0.1/gs-ui-swing-2.0.1.jar
,network.aika,gs-core,2.0.2,2022-03-11 16:51    858998,,https://repo1.maven.org/maven2/network/aika/gs-core/2.0.2/gs-core-2.0.2.jar
,network.aika,gs-core,2.0.2,2022-03-11 16:51    916037,,https://repo1.maven.org/maven2/network/aika/gs-core/2.0.2/gs-core-2.0.2-jar-with-dependencies.jar
,network.aika,gs-core,2.0.1,2021-03-24 05:14    858998,,https://repo1.maven.org/maven2/network/aika/gs-core/2.0.1/gs-core-2.0.1.jar
,network.aika,gs-core,2.0.1,2021-03-24 05:14    916037,,https://repo1.maven.org/maven2/network/aika/gs-core/2.0.1/gs-core-2.0.1-jar-with-dependencies.jar
,network.aika,gs-core,2.0.0,2021-03-24 04:57    858996,,https://repo1.maven.org/maven2/network/aika/gs-core/2.0.0/gs-core-2.0.0.jar
,network.aika,gs-core,2.0.0,2021-03-24 04:57    916037,,https://repo1.maven.org/maven2/network/aika/gs-core/2.0.0/gs-core-2.0.0-jar-with-dependencies.jar
,network.aika,aika-debugger,2.0.4.ALPHA,2022-05-27 05:40    121493,,https://repo1.maven.org/maven2/network/aika/aika-debugger/2.0.4.ALPHA/aika-debugger-2.0.4.ALPHA.jar
,network.aika,aika-debugger,2.0.3.ALPHA,2022-05-27 05:14    121433,,https://repo1.maven.org/maven2/network/aika/aika-debugger/2.0.3.ALPHA/aika-debugger-2.0.3.ALPHA.jar
,network.aika,aika-debugger,2.0.2.ALPHA,2022-03-11 17:00     80664,,https://repo1.maven.org/maven2/network/aika/aika-debugger/2.0.2.ALPHA/aika-debugger-2.0.2.ALPHA.jar
,network.aika,aika-debugger,2.0.0,2021-03-24 05:27     61650,,https://repo1.maven.org/maven2/network/aika/aika-debugger/2.0.0/aika-debugger-2.0.0.jar
,network.aika,aika,2.0.2.ALPHA,2022-03-11 17:14    185403,,https://repo1.maven.org/maven2/network/aika/aika/2.0.2.ALPHA/aika-2.0.2.ALPHA.jar
,network.aika,aika,1.4.29,2022-08-25 05:05    191616,,https://repo1.maven.org/maven2/network/aika/aika/1.4.29/aika-1.4.29.jar
,network.aika,aika,1.4.28,2022-08-16 06:57    194214,,https://repo1.maven.org/maven2/network/aika/aika/1.4.28/aika-1.4.28.jar
,network.aika,aika,1.4.27,2022-02-07 12:25    194088,,https://repo1.maven.org/maven2/network/aika/aika/1.4.27/aika-1.4.27.jar
,network.aika,aika,1.4.26,2022-01-27 08:24    196198,,https://repo1.maven.org/maven2/network/aika/aika/1.4.26/aika-1.4.26.jar
,network.aika,aika,1.4.25,2022-01-04 09:17    193416,,https://repo1.maven.org/maven2/network/aika/aika/1.4.25/aika-1.4.25.jar
,network.aika,aika,1.4.24,2022-01-04 07:52    193304,,https://repo1.maven.org/maven2/network/aika/aika/1.4.24/aika-1.4.24.jar
,network.aika,aika,1.4.21,2021-06-15 03:19    193183,,https://repo1.maven.org/maven2/network/aika/aika/1.4.21/aika-1.4.21.jar
,network.aika,aika,1.4.20,2021-06-01 12:40    193100,,https://repo1.maven.org/maven2/network/aika/aika/1.4.20/aika-1.4.20.jar
,network.aika,aika,1.4.19,2021-06-01 04:06    193050,,https://repo1.maven.org/maven2/network/aika/aika/1.4.19/aika-1.4.19.jar
,network.aika,aika,1.4.17,2021-05-31 08:31    192905,,https://repo1.maven.org/maven2/network/aika/aika/1.4.17/aika-1.4.17.jar
,network.aika,aika,1.4.16,2021-05-31 07:48    195407,,https://repo1.maven.org/maven2/network/aika/aika/1.4.16/aika-1.4.16.jar
,network.aika,aika,1.4.15,2021-05-28 11:13    191041,,https://repo1.maven.org/maven2/network/aika/aika/1.4.15/aika-1.4.15.jar
,network.aika,aika,1.4.14,2021-01-19 08:22    188290,,https://repo1.maven.org/maven2/network/aika/aika/1.4.14/aika-1.4.14.jar
,network.aika,aika,1.4.13,2021-01-19 07:29    188247,,https://repo1.maven.org/maven2/network/aika/aika/1.4.13/aika-1.4.13.jar
,new.wimpi.telnetd,telnetd-x,2.1,2010-05-20 08:54     91606,,https://repo1.maven.org/maven2/new/wimpi/telnetd/telnetd-x/2.1/telnetd-x-2.1.jar
,nf.fr.k49,shielddb-gson-backend,0.1.3,2021-03-11 17:00      5116,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-gson-backend/0.1.3/shielddb-gson-backend-0.1.3.jar
,nf.fr.k49,shielddb-gson-backend,0.1.2,2021-02-18 07:28      5078,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-gson-backend/0.1.2/shielddb-gson-backend-0.1.2.jar
,nf.fr.k49,shielddb-gson-backend,0.1.1,2020-05-07 13:07      5090,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-gson-backend/0.1.1/shielddb-gson-backend-0.1.1.jar
,nf.fr.k49,shielddb-demo-app,0.1.3,2021-03-11 17:00      8736,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-demo-app/0.1.3/shielddb-demo-app-0.1.3.jar
,nf.fr.k49,shielddb-demo-app,0.1.2,2021-02-18 07:29      8324,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-demo-app/0.1.2/shielddb-demo-app-0.1.2.jar
,nf.fr.k49,shielddb-demo-app,0.1.1,2020-05-07 13:07      8274,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-demo-app/0.1.1/shielddb-demo-app-0.1.1.jar
,nf.fr.k49,shielddb-core,0.1.3,2021-03-11 17:00     21103,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-core/0.1.3/shielddb-core-0.1.3.jar
,nf.fr.k49,shielddb-core,0.1.2,2021-02-18 07:28     20985,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-core/0.1.2/shielddb-core-0.1.2.jar
,nf.fr.k49,shielddb-core,0.1.1,2020-05-07 13:06     20671,,https://repo1.maven.org/maven2/nf/fr/k49/shielddb-core/0.1.1/shielddb-core-0.1.1.jar
,nf.fr.eraasoft,objectpool,1.1.2,2013-03-13 15:13     16270,,https://repo1.maven.org/maven2/nf/fr/eraasoft/objectpool/1.1.2/objectpool-1.1.2.jar
,nf.fr.eraasoft,objectpool,1.1.1,2013-02-26 10:04     16054,,https://repo1.maven.org/maven2/nf/fr/eraasoft/objectpool/1.1.1/objectpool-1.1.1.jar
,nf.fr.eraasoft,objectpool,1.1,2012-05-05 16:25     15303,,https://repo1.maven.org/maven2/nf/fr/eraasoft/objectpool/1.1/objectpool-1.1.jar
,nf.fr.eraasoft,objectpool,1.0,2012-01-06 12:53     13769,,https://repo1.maven.org/maven2/nf/fr/eraasoft/objectpool/1.0/objectpool-1.0.jar
,nf.fr.eraasoft,furious-javatester,1.0,2012-01-04 10:57      9825,,https://repo1.maven.org/maven2/nf/fr/eraasoft/furious-javatester/1.0/furious-javatester-1.0.jar
,ng.shoppi,microservice-archetype,1.0.2,2017-09-20 20:45    112510,,https://repo1.maven.org/maven2/ng/shoppi/microservice-archetype/1.0.2/microservice-archetype-1.0.2.jar
,ng.shoppi,microservice-archetype,1.0.1,2017-08-18 11:34    110522,,https://repo1.maven.org/maven2/ng/shoppi/microservice-archetype/1.0.1/microservice-archetype-1.0.1.jar
,ng.shoppi,microservice-archetype,1.0.0,2017-05-07 02:35    109545,,https://repo1.maven.org/maven2/ng/shoppi/microservice-archetype/1.0.0/microservice-archetype-1.0.0.jar
,ng.shoppi,dashboard-archetype,1.0.0-rc01,2017-06-08 15:29    193339,,https://repo1.maven.org/maven2/ng/shoppi/dashboard-archetype/1.0.0-rc01/dashboard-archetype-1.0.0-rc01.jar
,ng.shoppi,dashboard-archetype,1.0.0,2017-07-01 16:49    193791,,https://repo1.maven.org/maven2/ng/shoppi/dashboard-archetype/1.0.0/dashboard-archetype-1.0.0.jar
,ng.openbanking,web-service,0.0.4,2018-11-21 19:19  25212974,,https://repo1.maven.org/maven2/ng/openbanking/web-service/0.0.4/web-service-0.0.4.jar
,ng.openbanking,web-service,0.0.3,2018-11-18 18:34  25213051,,https://repo1.maven.org/maven2/ng/openbanking/web-service/0.0.3/web-service-0.0.3.jar
,ng.openbanking,demo-web-service,0.0.4,2018-11-21 19:18     21501,,https://repo1.maven.org/maven2/ng/openbanking/demo-web-service/0.0.4/demo-web-service-0.0.4.jar
,ng.openbanking,demo-web-service,0.0.3,2018-11-18 18:35     21503,,https://repo1.maven.org/maven2/ng/openbanking/demo-web-service/0.0.3/demo-web-service-0.0.3.jar
,ng.openbanking,bank-service,0.0.4,2018-11-21 19:18    132277,,https://repo1.maven.org/maven2/ng/openbanking/bank-service/0.0.4/bank-service-0.0.4.jar
,ng.openbanking,bank-service,0.0.3,2018-11-18 18:35    132278,,https://repo1.maven.org/maven2/ng/openbanking/bank-service/0.0.3/bank-service-0.0.3.jar
,ng.openbanking,bank-service,0.0.1,2018-11-17 12:23    132296,,https://repo1.maven.org/maven2/ng/openbanking/bank-service/0.0.1/bank-service-0.0.1.jar
,ng.com.systemspecs,remita-rits,1.0.0,2020-10-06 13:18     45698,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-rits/1.0.0/remita-rits-1.0.0.jar
,ng.com.systemspecs,remita-rits,0.0.4,2020-10-02 12:35     45706,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-rits/0.0.4/remita-rits-0.0.4.jar
,ng.com.systemspecs,remita-rits,0.0.3,2020-09-29 22:21     52929,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-rits/0.0.3/remita-rits-0.0.3.jar
,ng.com.systemspecs,remita-billing-gateway,2.0.0,2020-12-15 13:13     43494,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-billing-gateway/2.0.0/remita-billing-gateway-2.0.0.jar
,ng.com.systemspecs,remita-billing-gateway,1.0.0,2020-10-06 13:41     43474,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-billing-gateway/1.0.0/remita-billing-gateway-1.0.0.jar
,ng.com.systemspecs,remita-billing-gateway,0.0.6,2020-12-09 16:35     43497,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-billing-gateway/0.0.6/remita-billing-gateway-0.0.6.jar
,ng.com.systemspecs,remita-billing-gateway,0.0.3,2020-09-29 22:05     42624,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-billing-gateway/0.0.3/remita-billing-gateway-0.0.3.jar
,ng.com.systemspecs,remita-billing-gateway,0.0.2,2020-09-29 08:38     38560,,https://repo1.maven.org/maven2/ng/com/systemspecs/remita-billing-gateway/0.0.2/remita-billing-gateway-0.0.2.jar
,ninja.ugly,prevail,0.2.5,2015-02-21 19:34     82545,,https://repo1.maven.org/maven2/ninja/ugly/prevail/0.2.5/prevail-0.2.5.jar
