,frl.driesprong,spark-stochastic-outlier-selection_2.11,0.1.0,2015-09-10 21:20     25769,,https://repo1.maven.org/maven2/frl/driesprong/spark-stochastic-outlier-selection_2.11/0.1.0/spark-stochastic-outlier-selection_2.11-0.1.0.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.32.5-beta,2023-10-12 22:19   2937877,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.32.5-beta/wellarchitected-jvm-0.32.5-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.32.4-beta,2023-10-06 22:44   2937681,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.32.4-beta/wellarchitected-jvm-0.32.4-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.32.3-beta,2023-09-28 23:03   2445443,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.32.3-beta/wellarchitected-jvm-0.32.3-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.32.2-beta,2023-09-15 21:32   2419117,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.32.2-beta/wellarchitected-jvm-0.32.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.32.1-beta,2023-09-09 03:28   2419117,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.32.1-beta/wellarchitected-jvm-0.32.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.32.0-beta,2023-08-31 23:17   2416857,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.32.0-beta/wellarchitected-jvm-0.32.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.31.0-beta,2023-08-25 01:31   2403907,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.31.0-beta/wellarchitected-jvm-0.31.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.30.1-beta,2023-08-17 21:13   2405143,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.30.1-beta/wellarchitected-jvm-0.30.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.30.0-beta,2023-08-11 19:00   2405143,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.30.0-beta/wellarchitected-jvm-0.30.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.29.1-beta,2023-07-27 21:53   2405918,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.29.1-beta/wellarchitected-jvm-0.29.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.29.0-beta,2023-07-20 22:50   2406234,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.29.0-beta/wellarchitected-jvm-0.29.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.28.2-beta,2023-07-13 21:11   2608104,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.28.2-beta/wellarchitected-jvm-0.28.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.28.1-beta,2023-07-06 22:31   2608104,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.28.1-beta/wellarchitected-jvm-0.28.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.28.0-beta,2023-06-29 19:21   2608104,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.28.0-beta/wellarchitected-jvm-0.28.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.27.2-beta,2023-06-22 20:35   2607730,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.27.2-beta/wellarchitected-jvm-0.27.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.27.1-beta,2023-06-19 19:20   2607730,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.27.1-beta/wellarchitected-jvm-0.27.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.27.0-beta,2023-06-09 15:54   2077743,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.27.0-beta/wellarchitected-jvm-0.27.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.26.1-beta,2023-06-01 20:44   2077743,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.26.1-beta/wellarchitected-jvm-0.26.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.26.0-beta,2023-05-25 21:16   2077693,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.26.0-beta/wellarchitected-jvm-0.26.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.25.0-beta,2023-05-20 00:01   2077677,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.25.0-beta/wellarchitected-jvm-0.25.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.24.0-beta,2023-05-13 00:17   2077115,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.24.0-beta/wellarchitected-jvm-0.24.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.23.0-beta,2023-05-04 19:12   2077114,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.23.0-beta/wellarchitected-jvm-0.23.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.22.1-beta,2023-04-21 18:27   2061767,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.22.1-beta/wellarchitected-jvm-0.22.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.22.0-beta,2023-04-14 17:57   2127482,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.22.0-beta/wellarchitected-jvm-0.22.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.21.5-beta,2023-04-06 20:56   2125396,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.21.5-beta/wellarchitected-jvm-0.21.5-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.21.4-beta,2023-03-30 18:47   2025699,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.21.4-beta/wellarchitected-jvm-0.21.4-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.21.3-beta,2023-03-16 23:49   2025702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.21.3-beta/wellarchitected-jvm-0.21.3-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.21.2-beta,2023-03-10 00:23   2025596,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.21.2-beta/wellarchitected-jvm-0.21.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.21.1-beta,2023-03-03 00:34   2025880,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.21.1-beta/wellarchitected-jvm-0.21.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.21.0-beta,2023-02-24 19:03   2025880,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.21.0-beta/wellarchitected-jvm-0.21.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.20.3-beta,2023-02-17 00:30   2025843,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.20.3-beta/wellarchitected-jvm-0.20.3-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.20.2-beta,2023-02-10 02:00   2025964,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.20.2-beta/wellarchitected-jvm-0.20.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.20.1-beta,2023-02-07 00:10   2026151,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.20.1-beta/wellarchitected-jvm-0.20.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.20.0-beta,2023-01-31 20:11   2026321,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.20.0-beta/wellarchitected-jvm-0.20.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.19.5-beta,2023-01-19 22:25   1995080,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.19.5-beta/wellarchitected-jvm-0.19.5-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.19.4-beta,2023-01-14 00:55   1995080,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.19.4-beta/wellarchitected-jvm-0.19.4-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.19.3-beta,2023-01-12 21:40   1995080,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.19.3-beta/wellarchitected-jvm-0.19.3-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.19.2-beta,2022-12-23 00:23   1993205,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.19.2-beta/wellarchitected-jvm-0.19.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.19.1-beta,2022-12-15 22:51   1993204,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.19.1-beta/wellarchitected-jvm-0.19.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.19.0-beta,2022-12-01 21:40   1991674,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.19.0-beta/wellarchitected-jvm-0.19.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.18.0-beta,2022-11-23 21:38   1991587,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.18.0-beta/wellarchitected-jvm-0.18.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.9-beta,2022-10-27 20:03   1676434,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.9-beta/wellarchitected-jvm-0.17.9-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.8-beta,2022-10-14 21:44   1676430,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.8-beta/wellarchitected-jvm-0.17.8-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.7-beta,2022-10-03 19:19   1676430,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.7-beta/wellarchitected-jvm-0.17.7-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.6-beta,2022-09-19 19:49   1676145,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.6-beta/wellarchitected-jvm-0.17.6-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.5-beta,2022-08-19 00:38   1676140,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.5-beta/wellarchitected-jvm-0.17.5-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.4-beta,2022-08-11 22:31   1676150,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.4-beta/wellarchitected-jvm-0.17.4-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.3-beta,2022-08-04 20:11   1676149,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.3-beta/wellarchitected-jvm-0.17.3-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.2-beta,2022-07-28 18:05   1676790,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.2-beta/wellarchitected-jvm-0.17.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.12-beta,2022-11-15 23:01   1810867,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.12-beta/wellarchitected-jvm-0.17.12-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.11-beta,2022-11-10 20:56   1810867,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.11-beta/wellarchitected-jvm-0.17.11-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.10-beta,2022-11-03 20:47   1676434,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.10-beta/wellarchitected-jvm-0.17.10-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.1-beta,2022-07-21 23:18   1676792,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.1-beta/wellarchitected-jvm-0.17.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.17.0-beta,2022-07-14 22:40   1676771,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.17.0-beta/wellarchitected-jvm-0.17.0-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.7-beta,2022-07-09 01:52   1675488,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.7-beta/wellarchitected-jvm-0.16.7-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.6-beta,2022-07-08 20:49   1675487,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.6-beta/wellarchitected-jvm-0.16.6-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.5-beta,2022-07-01 21:01   1624528,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.5-beta/wellarchitected-jvm-0.16.5-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.4-beta,2022-06-23 21:53   1627436,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.4-beta/wellarchitected-jvm-0.16.4-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.3-beta,2022-06-16 20:46   1618982,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.3-beta/wellarchitected-jvm-0.16.3-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.2-beta,2022-06-10 17:08   1618980,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.2-beta/wellarchitected-jvm-0.16.2-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.1-beta,2022-06-02 21:48   1618980,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.1-beta/wellarchitected-jvm-0.16.1-beta.jar
,aws.sdk.kotlin,wellarchitected-jvm,0.16.0,2022-05-26 20:12   1618991,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected-jvm/0.16.0/wellarchitected-jvm-0.16.0.jar
,aws.sdk.kotlin,wellarchitected,0.9.5-beta,2021-12-09 21:36   1579157,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.9.5-beta/wellarchitected-0.9.5-beta.jar
,aws.sdk.kotlin,wellarchitected,0.9.4-beta,2021-12-02 06:00   1468676,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.9.4-beta/wellarchitected-0.9.4-beta.jar
,aws.sdk.kotlin,wellarchitected,0.9.3-alpha,2021-11-19 20:25   1468681,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.9.3-alpha/wellarchitected-0.9.3-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.9.2-alpha,2021-11-11 21:50   2140023,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.9.2-alpha/wellarchitected-0.9.2-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.9.1-alpha,2021-11-04 20:37   2140023,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.9.1-alpha/wellarchitected-0.9.1-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.9.0-alpha,2021-10-28 21:25   2141025,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.9.0-alpha/wellarchitected-0.9.0-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.8.0-alpha,2021-10-21 22:24   2140791,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.8.0-alpha/wellarchitected-0.8.0-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.7.0-alpha,2021-10-14 23:40   2142288,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.7.0-alpha/wellarchitected-0.7.0-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.6.0-alpha,2021-10-07 22:41   2099153,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.6.0-alpha/wellarchitected-0.6.0-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.5.0-alpha,2021-09-30 19:28   2099153,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.5.0-alpha/wellarchitected-0.5.0-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.4.0-alpha,2021-08-27 00:53   2012500,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.4.0-alpha/wellarchitected-0.4.0-alpha.jar
,aws.sdk.kotlin,wellarchitected,0.32.5-beta,2023-10-12 22:19       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.32.5-beta/wellarchitected-0.32.5-beta.jar
,aws.sdk.kotlin,wellarchitected,0.32.4-beta,2023-10-06 22:44       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.32.4-beta/wellarchitected-0.32.4-beta.jar
,aws.sdk.kotlin,wellarchitected,0.32.3-beta,2023-09-28 23:03       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.32.3-beta/wellarchitected-0.32.3-beta.jar
,aws.sdk.kotlin,wellarchitected,0.32.2-beta,2023-09-15 21:32       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.32.2-beta/wellarchitected-0.32.2-beta.jar
,aws.sdk.kotlin,wellarchitected,0.32.1-beta,2023-09-09 03:28       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.32.1-beta/wellarchitected-0.32.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.32.0-beta,2023-08-31 23:17       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.32.0-beta/wellarchitected-0.32.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.31.0-beta,2023-08-25 01:31       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.31.0-beta/wellarchitected-0.31.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.30.1-beta,2023-08-17 21:13       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.30.1-beta/wellarchitected-0.30.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.30.0-beta,2023-08-11 19:00       717,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.30.0-beta/wellarchitected-0.30.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.29.1-beta,2023-07-27 21:53    328256,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.29.1-beta/wellarchitected-0.29.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.29.1-beta,2023-07-27 21:53       717,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.29.1-beta/wellarchitected-0.29.1-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.29.0-beta,2023-07-20 22:50    328256,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.29.0-beta/wellarchitected-0.29.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.29.0-beta,2023-07-20 22:50       717,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.29.0-beta/wellarchitected-0.29.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.28.2-beta,2023-07-13 21:12    328144,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.28.2-beta/wellarchitected-0.28.2-beta.jar
,aws.sdk.kotlin,wellarchitected,0.28.2-beta,2023-07-13 21:12       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.28.2-beta/wellarchitected-0.28.2-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.28.1-beta,2023-07-06 22:31    328145,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.28.1-beta/wellarchitected-0.28.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.28.1-beta,2023-07-06 22:31       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.28.1-beta/wellarchitected-0.28.1-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.28.0-beta,2023-06-29 19:22    328145,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.28.0-beta/wellarchitected-0.28.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.28.0-beta,2023-06-29 19:22       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.28.0-beta/wellarchitected-0.28.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.27.2-beta,2023-06-22 20:35    328000,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.27.2-beta/wellarchitected-0.27.2-beta.jar
,aws.sdk.kotlin,wellarchitected,0.27.2-beta,2023-06-22 20:35       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.27.2-beta/wellarchitected-0.27.2-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.27.1-beta,2023-06-19 19:20    328001,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.27.1-beta/wellarchitected-0.27.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.27.1-beta,2023-06-19 19:20       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.27.1-beta/wellarchitected-0.27.1-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.27.0-beta,2023-06-09 15:54    261966,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.27.0-beta/wellarchitected-0.27.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.27.0-beta,2023-06-09 15:54       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.27.0-beta/wellarchitected-0.27.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.26.1-beta,2023-06-01 20:44    261966,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.26.1-beta/wellarchitected-0.26.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.26.1-beta,2023-06-01 20:44       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.26.1-beta/wellarchitected-0.26.1-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.26.0-beta,2023-05-25 21:16    261966,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.26.0-beta/wellarchitected-0.26.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.26.0-beta,2023-05-25 21:16       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.26.0-beta/wellarchitected-0.26.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.25.0-beta,2023-05-20 00:01    261966,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.25.0-beta/wellarchitected-0.25.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.25.0-beta,2023-05-20 00:01       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.25.0-beta/wellarchitected-0.25.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.24.0-beta,2023-05-13 00:17    261808,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.24.0-beta/wellarchitected-0.24.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.24.0-beta,2023-05-13 00:17       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.24.0-beta/wellarchitected-0.24.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.23.0-beta,2023-05-04 19:12    261807,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.23.0-beta/wellarchitected-0.23.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.23.0-beta,2023-05-04 19:12       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.23.0-beta/wellarchitected-0.23.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.22.1-beta,2023-04-21 18:27    260178,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.22.1-beta/wellarchitected-0.22.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.22.1-beta,2023-04-21 18:27       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.22.1-beta/wellarchitected-0.22.1-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.22.0-beta,2023-04-14 17:57    260407,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.22.0-beta/wellarchitected-0.22.0-beta.jar
,aws.sdk.kotlin,wellarchitected,0.22.0-beta,2023-04-14 17:57       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.22.0-beta/wellarchitected-0.22.0-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.21.5-beta,2023-04-06 20:57    257268,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.5-beta/wellarchitected-0.21.5-beta.jar
,aws.sdk.kotlin,wellarchitected,0.21.5-beta,2023-04-06 20:57       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.5-beta/wellarchitected-0.21.5-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.21.4-beta,2023-03-30 18:47    245542,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.4-beta/wellarchitected-0.21.4-beta.jar
,aws.sdk.kotlin,wellarchitected,0.21.4-beta,2023-03-30 18:47       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.4-beta/wellarchitected-0.21.4-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.21.3-beta,2023-03-16 23:49    245540,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.3-beta/wellarchitected-0.21.3-beta.jar
,aws.sdk.kotlin,wellarchitected,0.21.3-beta,2023-03-16 23:49       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.3-beta/wellarchitected-0.21.3-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.21.2-beta,2023-03-10 00:23    245540,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.2-beta/wellarchitected-0.21.2-beta.jar
,aws.sdk.kotlin,wellarchitected,0.21.2-beta,2023-03-10 00:23       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.2-beta/wellarchitected-0.21.2-beta-all.jar
,aws.sdk.kotlin,wellarchitected,0.21.1-beta,2023-03-03 00:34    245531,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.1-beta/wellarchitected-0.21.1-beta.jar
,aws.sdk.kotlin,wellarchitected,0.21.1-beta,2023-03-03 00:34       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/wellarchitected/0.21.1-beta/wellarchitected-0.21.1-beta-all.jar
